image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,caption,label_a,label_b
defactify_train_27709,data/raw/ai_generated/defactify/defactify_train_27709.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A red train is on the tracks by the grass and trees.,1,1
defactify_train_35251,data/raw/ai_generated/defactify/defactify_train_35251.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A row of wall mounted urinals under aquariums.,1,1
defactify_train_4557,data/raw/ai_generated/defactify/defactify_train_4557.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A giraffe bust hanging by a Rain Forest Cafe Sign.,1,3
defactify_train_27299,data/raw/ai_generated/defactify/defactify_train_27299.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A row of motorcycles parked next to each other.,1,5
defactify_train_5991,data/raw/ai_generated/defactify/defactify_train_5991.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A cat sniffing an upside down blue bicycle.,1,3
defactify_train_39394,data/raw/ai_generated/defactify/defactify_train_39394.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A street sign showing what roads go which ways.,1,4
defactify_train_11087,data/raw/ai_generated/defactify/defactify_train_11087.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a counter a white toilet and toilet paper and black tiles,1,5
defactify_train_27787,data/raw/ai_generated/defactify/defactify_train_27787.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A table with portable cook stove  and other objects on it.,1,1
defactify_train_20210,data/raw/ai_generated/defactify/defactify_train_20210.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A train traveling past a brick wall near a tank.,1,2
defactify_train_27949,data/raw/ai_generated/defactify/defactify_train_27949.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Signs with red men for go and stop,1,1
defactify_train_33644,data/raw/ai_generated/defactify/defactify_train_33644.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Sheep in the process of getting sheered of their wool,1,2
defactify_train_17474,data/raw/ai_generated/defactify/defactify_train_17474.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A Miami Air airplane flies against a blue sky.,1,2
defactify_train_33889,data/raw/ai_generated/defactify/defactify_train_33889.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,People are hiding under colorful umbrellas on a rainy day.,1,1
defactify_train_27877,data/raw/ai_generated/defactify/defactify_train_27877.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A woman standing on a beach near the water,1,1
defactify_train_40792,data/raw/ai_generated/defactify/defactify_train_40792.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Two computers sitting on top of a wooden desk.,1,4
defactify_train_915,data/raw/ai_generated/defactify/defactify_train_915.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A man standing next to a parked motorcycle.,1,3
defactify_train_23698,data/raw/ai_generated/defactify/defactify_train_23698.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A red fire hydrant with a green cap with a bird on top of it.,1,4
defactify_train_9448,data/raw/ai_generated/defactify/defactify_train_9448.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A small airplane getting ready to take off in field ,1,4
defactify_train_8735,data/raw/ai_generated/defactify/defactify_train_8735.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,An airplane flying over a man standing in the ocean.,1,5
defactify_train_38225,data/raw/ai_generated/defactify/defactify_train_38225.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A street sign surrounded by beautiful potted flowers in bloom.,1,5
defactify_train_25120,data/raw/ai_generated/defactify/defactify_train_25120.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,THERE IS A PAPER DOLL SOMEONE IS HOLDING IN THEIR HAND ,1,4
defactify_train_8914,data/raw/ai_generated/defactify/defactify_train_8914.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,"A hotel room with a flat screen tv, chair, and bed. ",1,4
defactify_train_4101,data/raw/ai_generated/defactify/defactify_train_4101.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Towels hanging on an oven in a kitchen,1,3
defactify_train_2783,data/raw/ai_generated/defactify/defactify_train_2783.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a couple of people in uniforms are sitting together,1,5
defactify_train_3470,data/raw/ai_generated/defactify/defactify_train_3470.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a red and white fire hydrant is sitting by a curb,1,2
defactify_train_30033,data/raw/ai_generated/defactify/defactify_train_30033.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A young man sitting on top of a metal and wood bench.,1,3
defactify_train_18668,data/raw/ai_generated/defactify/defactify_train_18668.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A group of seats are placed on steps.,1,2
defactify_train_38342,data/raw/ai_generated/defactify/defactify_train_38342.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,An umbrella is standing behind a red rectangular seat.,1,2
defactify_train_16753,data/raw/ai_generated/defactify/defactify_train_16753.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,People standing around looking at a small train on a track,1,1
defactify_train_4246,data/raw/ai_generated/defactify/defactify_train_4246.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A red stop sign mounted to the top of a metal pole.,1,4
defactify_train_7732,data/raw/ai_generated/defactify/defactify_train_7732.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A bench sitting on the side of an empty walking path.,1,4
defactify_train_24777,data/raw/ai_generated/defactify/defactify_train_24777.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Person with arm wrapped around street sign standing on sidewalk.,1,3
defactify_train_12037,data/raw/ai_generated/defactify/defactify_train_12037.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A train sitting next to a loading area near a house.,1,1
defactify_train_4451,data/raw/ai_generated/defactify/defactify_train_4451.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A car with an argyle racing stripe in the rain. ,1,5
defactify_train_8537,data/raw/ai_generated/defactify/defactify_train_8537.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Several white sheep grazing on grass and clover.,1,5
defactify_train_38985,data/raw/ai_generated/defactify/defactify_train_38985.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a sink in a bathroom with a shaver and personal hygeine items on the counter top,1,3
defactify_train_6086,data/raw/ai_generated/defactify/defactify_train_6086.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple of giraffe standing next to a forest.,1,2
defactify_train_39877,data/raw/ai_generated/defactify/defactify_train_39877.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"Two trains in an urban station with people waiting.

",1,1
defactify_train_14834,data/raw/ai_generated/defactify/defactify_train_14834.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A toilet is outside on the sidewalk by a door.,1,2
defactify_train_17297,data/raw/ai_generated/defactify/defactify_train_17297.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A group of police officer standing in front of a red bus.,1,5
defactify_train_29793,data/raw/ai_generated/defactify/defactify_train_29793.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A fireplace with a fire built in it.,1,3
defactify_train_28222,data/raw/ai_generated/defactify/defactify_train_28222.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Debris on a corner outside of a building near a street sign.,1,4
defactify_train_27275,data/raw/ai_generated/defactify/defactify_train_27275.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A white refrigerator freezer sitting inside of a kitchen.,1,5
defactify_train_8050,data/raw/ai_generated/defactify/defactify_train_8050.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,The couple is riding the motorcycle together. ,1,4
defactify_train_31240,data/raw/ai_generated/defactify/defactify_train_31240.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A red fancy bus is parked by a standing man.,1,4
defactify_train_7190,data/raw/ai_generated/defactify/defactify_train_7190.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A red fire hydrant in the middle of the grass. ,1,2
defactify_train_39715,data/raw/ai_generated/defactify/defactify_train_39715.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A white sink with a duck, booth paste and necklace on top of it.",1,1
defactify_train_30093,data/raw/ai_generated/defactify/defactify_train_30093.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,People fly kites and try other activities in a park.,1,3
defactify_train_1201,data/raw/ai_generated/defactify/defactify_train_1201.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A piece of cake on a plate on a table.,1,1
defactify_train_35433,data/raw/ai_generated/defactify/defactify_train_35433.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A white sink sits on a beige vanity in this uninspiring bathroom. ,1,3
defactify_train_32162,data/raw/ai_generated/defactify/defactify_train_32162.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"A bathroom with sinks, a toilet and a mirror.",1,2
defactify_train_41134,data/raw/ai_generated/defactify/defactify_train_41134.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A large plane with people alighting at the airport,1,4
defactify_train_13436,data/raw/ai_generated/defactify/defactify_train_13436.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A wooden bench has a company advertise on it. ,1,2
defactify_train_33673,data/raw/ai_generated/defactify/defactify_train_33673.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A bathroom with a row of wall mounted sinks.,1,1
defactify_train_3946,data/raw/ai_generated/defactify/defactify_train_3946.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A single rail kart not moving on the tracks. ,1,4
defactify_train_30375,data/raw/ai_generated/defactify/defactify_train_30375.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,"A yellow, gray and white train stationed at a city.",1,3
defactify_train_24691,data/raw/ai_generated/defactify/defactify_train_24691.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A black and white cat sitting on top of cabinets.,1,1
defactify_train_25093,data/raw/ai_generated/defactify/defactify_train_25093.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A green and white bus driving down a  city street.,1,1
defactify_train_13095,data/raw/ai_generated/defactify/defactify_train_13095.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A no parking sign mounted to the side of a pole.,1,3
defactify_train_35275,data/raw/ai_generated/defactify/defactify_train_35275.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Orange seats on a train with Yellow doors and lime green floors.,1,1
defactify_train_18437,data/raw/ai_generated/defactify/defactify_train_18437.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Three red stoplights against the background of a sunset..,1,5
defactify_train_21517,data/raw/ai_generated/defactify/defactify_train_21517.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Large adult cat lying in white sink in residential bathroom.,1,1
defactify_train_2907,data/raw/ai_generated/defactify/defactify_train_2907.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Garden with a assortment of plants surrounding a bench with a sleeping cat,1,3
defactify_train_12856,data/raw/ai_generated/defactify/defactify_train_12856.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A red traffic light above a street in down town Los Angeles.,1,4
defactify_train_13527,data/raw/ai_generated/defactify/defactify_train_13527.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bathroom under construction with a white tub next to a toilet.,1,3
defactify_train_18140,data/raw/ai_generated/defactify/defactify_train_18140.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a close up of a street sign on a street corner,1,2
defactify_train_493,data/raw/ai_generated/defactify/defactify_train_493.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A mama and a baby duck are swimming in the water. ,1,1
defactify_train_6782,data/raw/ai_generated/defactify/defactify_train_6782.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A PINK TOILET AND A PINK BATH TUB IN THE BATHROOM,1,2
defactify_train_7672,data/raw/ai_generated/defactify/defactify_train_7672.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,The bathroom counter is nicely decorated and organized.,1,4
defactify_train_11001,data/raw/ai_generated/defactify/defactify_train_11001.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,An old fashioned street sign in a town on the corner. ,1,3
defactify_train_27355,data/raw/ai_generated/defactify/defactify_train_27355.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A train traveling down tracks next to trees.,1,1
defactify_train_24172,data/raw/ai_generated/defactify/defactify_train_24172.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Two trains passing by each other during the day time. ,1,4
